Stock Item Record ID,Description,Discountable,UPC Code,Price,Cost,Taxable,Price Type,Register Data Status,Quantity on Hand,Inventory Method,Assigned Cost,Order Trigger,Recommended Order,Department,Category,Supplier,Supplier Code,Unit,Tax Group
23880326,Warrior Mens Cleats 2nd Degree - 10.5,TRUE,400000004983,40,14.15,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
23880327,Warrior Mens Cleats 2nd Degree - 11.5,TRUE,400000004990,40,14.15,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
23880328,Warrior Mens Cleats 2nd Degree - 13,TRUE,400000005003,40,14.15,TRUE,system,active,2,tracked,,0,0,general,general,not tracked,,,
23880329,Warrior Mens Cleats 2nd Degree - 9.5,TRUE,400000005010,40,14.15,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
23880330,Warrior Youth Cleats Burn -Black-4,TRUE,400000005027,20,14.15,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
23880331,DeBeer Womens NV3 Complete Stick - Silver,TRUE,400000005034,40,14.15,TRUE,system,active,2,tracked,,0,0,general,Sticks,not tracked,,,
23880332,DeBeer Womens NV3 Complete Stick - White,TRUE,400000005041,40,14.15,TRUE,system,active,1,tracked,,0,0,general,Sticks,not tracked,,,
24084181,Warrior Goalie Head Void Lyte - White,TRUE,400000005058,60,14.15,TRUE,system,active,0,tracked,,0,0,general,Protective ,not tracked,,,
24084182,STX Goalie Gladiator 60 Shock Shield Upper Pads Size 1 - Black,TRUE,400000005065,200,14.15,TRUE,system,active,0,tracked,,0,0,general,Protective ,not tracked,,,
24084183,STX Goalie Gladiator 60 Lower Pads Size 1 - Black,TRUE,400000005072,130,14.15,TRUE,system,active,0,tracked,,0,0,general,Protective ,not tracked,,,
24084184,STX Goalie Gladiator 70 Lower Pads Size 2 - Black,TRUE,400000005089,130,14.15,TRUE,system,active,0,tracked,,0,0,general,Protective ,not tracked,,,
24084185,DeBeer Womens Head Envy Unstrung - White,TRUE,400000005096,20,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084186,DeBeer Womens Head Envy Unstrung - Yellow,TRUE,400000005102,20,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084187,DeBeer Womens Head Envy Unstrung - Blue,TRUE,400000005119,20,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084188,Harrow Womens Head P7 Strung - Lt Blue,TRUE,400000005126,50,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084189,Harrow Womens Head P7 Strung - Yellow,TRUE,400000005133,50,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084190,Harrow Womens Head P7 Unstrung - Yellow,TRUE,400000005140,40,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084191,Harrow Womens Head P7 Unstrung - Black,TRUE,400000005157,40,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084192,Brine Mens Head Clutch 2X Unstrung - Orange,TRUE,400000005164,40,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084193,Brine Mens Head Clutch 2X Unstrung - Yellow,TRUE,400000005171,40,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084194,Brine Mens Head Clutch 2X Unstrung - Black,TRUE,400000005188,40,14.15,TRUE,system,active,-1,tracked,,0,0,general,general,not tracked,,,
24084195,Brine Mens Head Clutch 2X Unstrung - Green,TRUE,400000005195,40,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084196,Brine Mens Head Clutch X Unstrung - White,TRUE,400000005201,35,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24084197,STX Mens Head Professor Unstrung - Green,TRUE,400000005218,30,14.15,TRUE,system,active,0,tracked,,0,0,general,general,not tracked,,,
24931170,"STX Assault Gloves Black 12""",TRUE,400000005225,50,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
